time,text,user,rts,place,lon,lat,dic,dic_rounded
2017-05-05 21:26:01 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Romaris ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:25:29 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,clementine ☆ ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:16:53 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Emile ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:16:01 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Louis ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:14:21 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,flo ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:09:44 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Maëlle Désilles ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:06:41 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,luv ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:04:35 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,maryssa lb ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:00:38 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,la nouq ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:58:58 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,noemie chanut ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:53:36 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,The Stanouille ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:51:51 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,@ugust ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:51:42 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,adelineH ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:51:34 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,BL ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:50:11 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,JonnyCoinCoin ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:48:33 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,🍂 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:48:00 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Gogo ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:46:33 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Une p'tite brune✨ ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:45:30 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Baptiste ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:44:59 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,cεℓια♡ ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:43:54 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,MA RIZ ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:42:48 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Chris ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:40:40 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Linstead ❤️ ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:40:02 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Laurette ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:37:50 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,رومي ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:37:48 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,céclémence ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:36:03 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Marion Cavailles ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:33:13 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,666 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:32:15 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Djo' 🇮🇹 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:31:13 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,La Maff ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 20:30:56 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,~Yoncé~ ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
