time,text,user,rts,place,lon,lat
2017-05-07 22:52:14,#Yonne Les résultats définitifs du #secondtour de la #Presidentielle2017 https://t.co/YlYuVgi1ir https://t.co/AVgwy5K6Rq,France 3 Bourgogne,1,NaN,47.281,4.999
2017-05-07 22:50:59,#CôtedOr Les résultats du #secondtour de la #Presidentielle2017 https://t.co/j4z4m2PkXw https://t.co/zlBbkItzbi,France 3 Bourgogne,1,NaN,47.281,4.999
2017-05-07 22:48:01,Emmanuel Macron je le vois comme ça ce soir #Presidentielle2017 https://t.co/1FiOALQzrb,Oliv',0,NaN,47.281,4.999
2017-05-07 22:47:03,RT @AxelSibert: Il pleut. Coïncidence ? Je ne pense pas. #LeChangementDansLaContinuité #Presidentielle2017,Maxence 🎣,5,NaN,47.281,4.999
2017-05-07 22:44:36,RT @christj71: Gros nazes .... #Macron #Presidentielle2017 .... elle est belle la France ...😡 https://t.co/4zao8yhwjg,Gaïa,1,NaN,47.281,4.999
2017-05-07 22:44:35,L'abstention fait monter #LePen ??? A 00h43: 10 585 280 votes pour Le Pen et 11 585 119 abstention #presidentielle2017 #macron,Loïc,0,NaN,47.281,4.999
2017-05-07 22:44:31,#Avallon Les résultats définitifs du #secondtour de la #Presidentielle2017 https://t.co/huFdWBnQpU https://t.co/fKup0SQ6w0,France 3 Bourgogne,1,NaN,47.281,4.999
2017-05-07 22:42:53,RT @christj71: 😡#PasCompliceDeMacron #Pasmonpresident En Direct du #Louvre t #Presidentielle2017 Ce que voit #macron depuis sa tribune #fra…,tazou,4,NaN,47.281,4.999
2017-05-07 22:42:25,#Sens. Les résultats du #secondtour de la #Presidentielle2017 https://t.co/0pArAFkqy3 https://t.co/mcJMYkCvo9,France 3 Bourgogne,0,NaN,47.281,4.999
2017-05-07 22:41:24,"Le plaisir de retirer ce soir, le bandeau de mon profil #NonauFN #NonALePen #Presidentielle2017 https://t.co/gbFhvNTe5u",Badiaâ MASLOUHI,1,NaN,47.281,4.999
2017-05-07 22:36:28,RT @badiaa_maslouhi: #LePen BATTUE également dans les villes #FN #Béziers #Hayange #MantesLaVille #Presidentielle2017 https://t.co/Z0MQkWRn…,Christine Martin,5,NaN,47.281,4.999
2017-05-07 22:35:40,"RT @F3Bourgogne: #PontsurYonne Les résultats du #secondtour de la #Presidentielle2017,c'est par ici: https://t.co/bA2TK5HO1F https://t.co/C…",TeamFranceTV,1,NaN,47.281,4.999
2017-05-07 22:34:38,"#PontsurYonne Les résultats du #secondtour de la #Presidentielle2017,c'est par ici: https://t.co/bA2TK5HO1F https://t.co/CCNlpjRbCS",France 3 Bourgogne,1,NaN,47.281,4.999
2017-05-07 22:31:59,"#Montbard Les résultats du #secondtour de la #Presidentielle2017, c'est par ici: https://t.co/bCNEj1LO5I https://t.co/2A9dsdQVoP",France 3 Bourgogne,0,NaN,47.281,4.999
2017-05-07 22:31:18,"#RIP la #France #Presidentielle2017
""on va pas rentrer au pays, on va rester ici"" https://t.co/ZMGy35yfCA",🎮ChrisXBO🎮,0,NaN,47.281,4.999
2017-05-07 22:29:22,Ca va y aller la cocaine ce soir #Presidentielle2017 #MacronLeaks,Eric Broussard,0,NaN,47.281,4.999
2017-05-07 22:28:48,Gros nazes .... #Macron #Presidentielle2017 .... elle est belle la France ...😡 https://t.co/4zao8yhwjg,🎮ChrisXBO🎮,1,NaN,47.281,4.999
2017-05-07 22:25:00,RT @badiaa_maslouhi: #LePen BATTUE également dans les villes #FN #Béziers #Hayange #MantesLaVille #Presidentielle2017 https://t.co/Z0MQkWRn…,Nazha,5,NaN,47.281,4.999
2017-05-07 22:24:36,RT @juchmpd: Je préfère voir ça devant le Louvre. @0Riles #Presidentielle2017 https://t.co/pl79maXF0S,ايناس,5,NaN,47.281,4.999
2017-05-07 22:23:21,#LePen BATTUE également dans les villes #FN #Béziers #Hayange #MantesLaVille #Presidentielle2017 https://t.co/Z0MQkWRnk6,Badiaâ MASLOUHI,5,NaN,47.281,4.999
2017-05-07 22:20:17,#Macron voulais un front républicain contre le #FN mais il adresse des salutations républicaines à #MarineLePen. #Presidentielle2017,Adrien Revers,1,NaN,47.281,4.999
2017-05-07 22:16:24,"Toujours les bons mots cet @AldoSterone111 !
Élections Présidentielles: c'est Macron https://t.co/DViIfTHFS2
#Presidentielle2017",Στέφανος,0,NaN,47.281,4.999
2017-05-07 22:13:23,"RT @alexisbllt: - Alors Marine, ton résultat !?
- 

#Presidentielle2017 https://t.co/cWjVIgQdwx",🌐🌐,454,NaN,47.281,4.999
2017-05-07 22:07:10,Bravo. Belle état d'esprit..  #frenchelection #Presidentielle2017 #macron #LePen https://t.co/exiygu3EDJ,Quentin Pistre,0,NaN,47.281,4.999
2017-05-07 22:06:06,"RT @alexisbllt: - Alors Marine, ton résultat !?
- 

#Presidentielle2017 https://t.co/cWjVIgQdwx",Alexis avec un S,454,NaN,47.281,4.999
2017-05-07 22:05:17,RT @juchmpd: Je préfère voir ça devant le Louvre. @0Riles #Presidentielle2017 https://t.co/pl79maXF0S,💙,5,NaN,47.281,4.999
2017-05-07 21:59:48,"RT @F3FrancheComte: #Pontarlier #Presidentielle2017 Emmanuel Macron 71.04% et Marine Le Pen 28,96% 8.50% blancs et 3.12% nuls",Noita,5,NaN,47.281,4.999
